nombre,descripcion,precio,stock,categoria
SSD v474,Lote tecnologico 474,"911,02",72,Servicios
Teclado v475,Lote tecnologico 475,"530,61",133,Servicios
SSD v476,Lote tecnologico 476,"480,75",114,Hardware
SSD v477,Lote tecnologico 477,"740,24",94,Servicios
Monitor v478,Lote tecnologico 478,"1447,63",155,Servicios
Laptop v479,Lote tecnologico 479,"953,34",125,Servicios
Mouse v480,Lote tecnologico 480,"161,8",162,Hardware
Teclado v481,Lote tecnologico 481,"1448,67",143,Software
SSD v482,Lote tecnologico 482,"652,13",163,Hardware
SSD v483,Lote tecnologico 483,"635,23",89,Software
Monitor v484,Lote tecnologico 484,"978,81",92,Software
Monitor v485,Lote tecnologico 485,"636,42",110,Servicios
Mouse v486,Lote tecnologico 486,"263,99",171,Hardware
Mouse v487,Lote tecnologico 487,"93,32",114,Hardware
SSD v488,Lote tecnologico 488,"512,77",24,Software
Mouse v489,Lote tecnologico 489,"1314,75",102,Software
Teclado v490,Lote tecnologico 490,"664,24",129,Servicios
Monitor v491,Lote tecnologico 491,"972,6",131,Licencias
SSD v492,Lote tecnologico 492,"125,57",88,Software
Teclado v493,Lote tecnologico 493,"1336,52",182,Licencias
Teclado v494,Lote tecnologico 494,"1121,34",11,Servicios
Mouse v495,Lote tecnologico 495,"272,31",1,Hardware
Laptop v496,Lote tecnologico 496,"732,52",71,Licencias
RAM v497,Lote tecnologico 497,"753,13",36,Hardware
Laptop v498,Lote tecnologico 498,"1189,29",73,Software
Monitor v499,Lote tecnologico 499,"461,64",117,Servicios
Teclado v500,Lote tecnologico 500,"1214,52",121,Licencias
RAM v501,Lote tecnologico 501,"1261,33",55,Servicios
Laptop v502,Lote tecnologico 502,"855,51",2,Software
SSD v503,Lote tecnologico 503,"510,22",15,Servicios
Monitor v504,Lote tecnologico 504,"968,61",117,Servicios
SSD v505,Lote tecnologico 505,"1330,29",41,Hardware
RAM v506,Lote tecnologico 506,"292,79",182,Servicios
Monitor v507,Lote tecnologico 507,"356,14",169,Software
Laptop v508,Lote tecnologico 508,"288,47",131,Servicios
Monitor v509,Lote tecnologico 509,"1205,51",93,Software
SSD v510,Lote tecnologico 510,"519,91",73,Licencias
Monitor v511,Lote tecnologico 511,"554,26",152,Software
SSD v512,Lote tecnologico 512,"920,92",153,Software
Monitor v513,Lote tecnologico 513,"442,36",122,Hardware
Teclado v514,Lote tecnologico 514,"1468,74",190,Software
Mouse v515,Lote tecnologico 515,"779,28",165,Servicios
SSD v516,Lote tecnologico 516,"581,07",102,Software
Monitor v517,Lote tecnologico 517,"555,37",29,Hardware
RAM v518,Lote tecnologico 518,"83,3",37,Licencias
Laptop v519,Lote tecnologico 519,"901,43",33,Hardware
Laptop v520,Lote tecnologico 520,"602,91",130,Servicios
SSD v521,Lote tecnologico 521,"1171,16",17,Hardware
RAM v522,Lote tecnologico 522,"746,18",22,Servicios
Teclado v523,Lote tecnologico 523,"863,55",110,Servicios
SSD v524,Lote tecnologico 524,"1456,12",53,Licencias
Mouse v525,Lote tecnologico 525,"979,73",130,Servicios
Laptop v526,Lote tecnologico 526,"602,53",171,Licencias
SSD v527,Lote tecnologico 527,"835,16",119,Servicios
RAM v528,Lote tecnologico 528,"562,27",168,Hardware
SSD v529,Lote tecnologico 529,"1147,81",170,Hardware
Teclado v530,Lote tecnologico 530,"1414,08",107,Hardware
RAM v531,Lote tecnologico 531,"779,76",137,Hardware
Laptop v532,Lote tecnologico 532,"286,34",70,Servicios
Teclado v533,Lote tecnologico 533,"881,66",140,Licencias
SSD v534,Lote tecnologico 534,"1214,21",191,Servicios
RAM v535,Lote tecnologico 535,"1270,1",13,Hardware
Laptop v536,Lote tecnologico 536,"166,21",176,Licencias
Laptop v537,Lote tecnologico 537,"1127,93",37,Licencias
Mouse v538,Lote tecnologico 538,"1001,39",0,Hardware
RAM v539,Lote tecnologico 539,"1094,95",119,Servicios
Teclado v540,Lote tecnologico 540,"454,13",80,Hardware
Laptop v541,Lote tecnologico 541,"1005,77",154,Licencias
Mouse v542,Lote tecnologico 542,"407,79",148,Servicios
Monitor v543,Lote tecnologico 543,"140,26",180,Licencias
Teclado v544,Lote tecnologico 544,"346,27",55,Servicios
Mouse v545,Lote tecnologico 545,"256,02",138,Servicios
RAM v546,Lote tecnologico 546,"291,33",141,Servicios
Teclado v547,Lote tecnologico 547,"559,97",197,Software
Mouse v548,Lote tecnologico 548,"297,33",154,Servicios
SSD v549,Lote tecnologico 549,"1256,63",139,Servicios
Monitor v550,Lote tecnologico 550,"1191,52",169,Hardware
SSD v551,Lote tecnologico 551,"694,27",68,Hardware
Mouse v552,Lote tecnologico 552,"1309,28",3,Software
RAM v553,Lote tecnologico 553,"1491,78",146,Software
Monitor v554,Lote tecnologico 554,"1282,79",131,Hardware
SSD v555,Lote tecnologico 555,"859,88",104,Licencias
Monitor v556,Lote tecnologico 556,"1484,45",3,Servicios
Monitor v557,Lote tecnologico 557,"1336,35",10,Licencias
Teclado v558,Lote tecnologico 558,"1083,73",84,Servicios
SSD v559,Lote tecnologico 559,"125,72",73,Software
Monitor v560,Lote tecnologico 560,"495,71",11,Hardware
RAM v561,Lote tecnologico 561,"823,75",0,Servicios
Monitor v562,Lote tecnologico 562,"1239,82",123,Hardware
Mouse v563,Lote tecnologico 563,"916,5",185,Servicios
SSD v564,Lote tecnologico 564,"679,1",91,Hardware
Monitor v565,Lote tecnologico 565,"480,7",49,Software
Mouse v566,Lote tecnologico 566,"686,46",1,Licencias
Monitor v567,Lote tecnologico 567,"595,99",120,Licencias
Laptop v568,Lote tecnologico 568,"623,85",64,Servicios
Mouse v569,Lote tecnologico 569,"998,28",157,Licencias
Laptop v570,Lote tecnologico 570,"835,85",101,Software
Monitor v571,Lote tecnologico 571,"955,85",152,Servicios
Teclado v572,Lote tecnologico 572,"426,11",158,Hardware
SSD v573,Lote tecnologico 573,"133,19",145,Licencias
SSD v574,Lote tecnologico 574,"718,44",56,Licencias
Monitor v575,Lote tecnologico 575,"1331,27",96,Servicios
Laptop v576,Lote tecnologico 576,"1297,09",14,Servicios
RAM v577,Lote tecnologico 577,"877,83",11,Software
Teclado v578,Lote tecnologico 578,"357,5",71,Hardware
SSD v579,Lote tecnologico 579,"262,98",162,Hardware
Monitor v580,Lote tecnologico 580,"1376,8",31,Servicios
RAM v581,Lote tecnologico 581,"1409,4",51,Licencias
Teclado v582,Lote tecnologico 582,"1024,75",198,Licencias
Monitor v583,Lote tecnologico 583,"658,27",51,Hardware
Monitor v584,Lote tecnologico 584,"789,83",89,Licencias
SSD v585,Lote tecnologico 585,"1339,73",86,Software
Monitor v586,Lote tecnologico 586,"433,2",83,Licencias
RAM v587,Lote tecnologico 587,"104,3",149,Servicios
Mouse v588,Lote tecnologico 588,"553,77",86,Licencias
Monitor v589,Lote tecnologico 589,"546,22",45,Hardware
Mouse v590,Lote tecnologico 590,"585,12",91,Licencias
Laptop v591,Lote tecnologico 591,"759,17",110,Licencias
Mouse v592,Lote tecnologico 592,"171,52",22,Software
Mouse v593,Lote tecnologico 593,"1439,15",33,Software
Teclado v594,Lote tecnologico 594,"323,89",134,Licencias
SSD v595,Lote tecnologico 595,"1015,4",54,Hardware
SSD v596,Lote tecnologico 596,"1068,51",29,Licencias
RAM v597,Lote tecnologico 597,"769,76",47,Hardware
Teclado v598,Lote tecnologico 598,"1335,42",58,Licencias
Mouse v599,Lote tecnologico 599,"565,17",42,Hardware
RAM v600,Lote tecnologico 600,"1075,95",12,Servicios
Monitor v601,Lote tecnologico 601,"889,54",131,Hardware
SSD v602,Lote tecnologico 602,"489,3",101,Licencias
Teclado v603,Lote tecnologico 603,"803,9",133,Hardware
Teclado v604,Lote tecnologico 604,"1300,31",105,Hardware
Laptop v605,Lote tecnologico 605,"1238,03",38,Servicios
Teclado v606,Lote tecnologico 606,"364,84",80,Servicios
RAM v607,Lote tecnologico 607,67,185,Software
SSD v608,Lote tecnologico 608,"687,21",197,Servicios
Teclado v609,Lote tecnologico 609,"1405,18",87,Licencias
Mouse v610,Lote tecnologico 610,"1424,5",52,Hardware
Mouse v611,Lote tecnologico 611,"479,34",0,Servicios
Mouse v612,Lote tecnologico 612,"220,66",74,Hardware
Teclado v613,Lote tecnologico 613,"1073,12",117,Software
Mouse v614,Lote tecnologico 614,"1136,23",114,Software
Monitor v615,Lote tecnologico 615,"765,12",124,Hardware
Mouse v616,Lote tecnologico 616,"470,96",91,Servicios
Teclado v617,Lote tecnologico 617,"429,45",196,Servicios
Laptop v618,Lote tecnologico 618,"171,2",109,Licencias
Teclado v619,Lote tecnologico 619,"1102,51",187,Servicios
Monitor v620,Lote tecnologico 620,"965,46",150,Servicios
RAM v621,Lote tecnologico 621,"503,14",57,Hardware
SSD v622,Lote tecnologico 622,"1159,46",72,Hardware
Mouse v623,Lote tecnologico 623,"1476,63",179,Hardware
Laptop v624,Lote tecnologico 624,"1083,93",166,Hardware
Mouse v625,Lote tecnologico 625,"657,35",51,Servicios
SSD v626,Lote tecnologico 626,"1462,24",121,Servicios
RAM v627,Lote tecnologico 627,"430,5",60,Servicios
Mouse v628,Lote tecnologico 628,"1264,86",169,Hardware
RAM v629,Lote tecnologico 629,"1384,3",137,Software
SSD v630,Lote tecnologico 630,"185,04",28,Licencias
Monitor v631,Lote tecnologico 631,"1173,27",29,Licencias
Monitor v632,Lote tecnologico 632,"1361,3",111,Servicios
Monitor v633,Lote tecnologico 633,"919,42",167,Licencias
Mouse v634,Lote tecnologico 634,"717,28",175,Licencias
Mouse v635,Lote tecnologico 635,"1004,65",19,Hardware
Laptop v636,Lote tecnologico 636,"269,72",134,Hardware
Teclado v637,Lote tecnologico 637,"426,06",190,Hardware
Mouse v638,Lote tecnologico 638,"926,24",22,Servicios
Teclado v639,Lote tecnologico 639,"733,72",86,Software
Mouse v640,Lote tecnologico 640,"544,51",130,Hardware
RAM v641,Lote tecnologico 641,"1140,81",29,Software
Teclado v642,Lote tecnologico 642,"852,59",24,Licencias
Monitor v643,Lote tecnologico 643,"1019,8",44,Software
SSD v644,Lote tecnologico 644,"952,65",40,Licencias
Monitor v645,Lote tecnologico 645,"1090,22",46,Hardware
RAM v646,Lote tecnologico 646,"878,67",192,Software
Teclado v647,Lote tecnologico 647,"229,75",55,Software
RAM v648,Lote tecnologico 648,"666,01",194,Software
Teclado v649,Lote tecnologico 649,"266,82",85,Hardware
Teclado v650,Lote tecnologico 650,"571,05",103,Servicios
Mouse v651,Lote tecnologico 651,"916,81",49,Licencias
Teclado v652,Lote tecnologico 652,"904,95",155,Licencias
SSD v653,Lote tecnologico 653,"1234,85",31,Software
Laptop v654,Lote tecnologico 654,"291,84",19,Software
Mouse v655,Lote tecnologico 655,"500,9",65,Servicios
Mouse v656,Lote tecnologico 656,"1222,57",60,Software
Monitor v657,Lote tecnologico 657,"1303,64",120,Hardware
Mouse v658,Lote tecnologico 658,"1001,13",107,Licencias
Mouse v659,Lote tecnologico 659,"1352,57",68,Servicios
Monitor v660,Lote tecnologico 660,"1173,4",53,Licencias
Laptop v661,Lote tecnologico 661,315,20,Software
Teclado v662,Lote tecnologico 662,"1310,29",12,Licencias
SSD v663,Lote tecnologico 663,"610,31",178,Servicios
Laptop v664,Lote tecnologico 664,"1243,61",185,Servicios
RAM v665,Lote tecnologico 665,"617,43",18,Licencias
Laptop v666,Lote tecnologico 666,"1454,3",187,Software
SSD v667,Lote tecnologico 667,"773,62",19,Hardware
Monitor v668,Lote tecnologico 668,"228,04",162,Licencias
RAM v669,Lote tecnologico 669,"95,88",88,Servicios
Mouse v670,Lote tecnologico 670,"1072,18",168,Servicios
SSD v671,Lote tecnologico 671,"778,57",126,Software
SSD v672,Lote tecnologico 672,"985,99",193,Servicios
SSD v673,Lote tecnologico 673,"442,27",199,Software
Teclado v674,Lote tecnologico 674,"1293,96",113,Servicios
RAM v675,Lote tecnologico 675,"1223,03",62,Software
RAM v676,Lote tecnologico 676,"1407,2",177,Hardware
Laptop v677,Lote tecnologico 677,"1489,39",121,Servicios
RAM v678,Lote tecnologico 678,"1420,04",142,Servicios
RAM v679,Lote tecnologico 679,"1377,67",114,Software
RAM v680,Lote tecnologico 680,"1319,6",8,Hardware
Laptop v681,Lote tecnologico 681,"72,45",18,Servicios
Monitor v682,Lote tecnologico 682,"546,54",71,Licencias
RAM v683,Lote tecnologico 683,"533,11",175,Servicios
Monitor v684,Lote tecnologico 684,"345,63",55,Servicios
RAM v685,Lote tecnologico 685,"642,69",35,Software
SSD v686,Lote tecnologico 686,"1167,82",70,Software
Laptop v687,Lote tecnologico 687,"1322,86",145,Hardware
RAM v688,Lote tecnologico 688,"736,51",174,Licencias
Mouse v689,Lote tecnologico 689,"240,52",111,Licencias
RAM v690,Lote tecnologico 690,"902,11",9,Licencias
SSD v691,Lote tecnologico 691,"1231,02",133,Servicios
Laptop v692,Lote tecnologico 692,"1048,27",187,Hardware
SSD v693,Lote tecnologico 693,1245,14,Licencias
Monitor v694,Lote tecnologico 694,"285,03",22,Licencias
Laptop v695,Lote tecnologico 695,"1450,01",97,Hardware
Teclado v696,Lote tecnologico 696,"1036,09",167,Software
Mouse v697,Lote tecnologico 697,"53,31",21,Hardware
Teclado v698,Lote tecnologico 698,"239,64",20,Licencias
SSD v699,Lote tecnologico 699,"1475,13",129,Software
Laptop v700,Lote tecnologico 700,"434,71",147,Hardware
Teclado v701,Lote tecnologico 701,"94,53",10,Hardware
SSD v702,Lote tecnologico 702,"882,61",190,Hardware
Laptop v703,Lote tecnologico 703,"1054,7",151,Software
Laptop v704,Lote tecnologico 704,"272,95",178,Hardware
RAM v705,Lote tecnologico 705,"1321,07",15,Software
RAM v706,Lote tecnologico 706,"1309,56",125,Software
Laptop v707,Lote tecnologico 707,"1169,77",176,Servicios
Monitor v708,Lote tecnologico 708,"1127,43",164,Hardware
Laptop v709,Lote tecnologico 709,"1491,96",168,Servicios
RAM v710,Lote tecnologico 710,"1134,47",77,Servicios
SSD v711,Lote tecnologico 711,"907,03",178,Software
Teclado v712,Lote tecnologico 712,"512,66",117,Hardware
Monitor v713,Lote tecnologico 713,"1359,5",45,Software
Teclado v714,Lote tecnologico 714,"1223,3",187,Hardware
Mouse v715,Lote tecnologico 715,"757,16",140,Software
Teclado v716,Lote tecnologico 716,"870,32",106,Hardware
Mouse v717,Lote tecnologico 717,"976,83",81,Licencias
Teclado v718,Lote tecnologico 718,"1291,48",51,Hardware
Mouse v719,Lote tecnologico 719,"707,98",43,Hardware
Mouse v720,Lote tecnologico 720,"1053,46",149,Licencias
RAM v721,Lote tecnologico 721,"1427,46",111,Hardware
SSD v722,Lote tecnologico 722,"761,1",122,Software
RAM v723,Lote tecnologico 723,"168,84",48,Hardware
Mouse v724,Lote tecnologico 724,492,72,Licencias
Mouse v725,Lote tecnologico 725,"622,7",115,Servicios
Teclado v726,Lote tecnologico 726,"1256,69",122,Hardware
SSD v727,Lote tecnologico 727,"785,36",44,Servicios
Monitor v728,Lote tecnologico 728,"769,69",143,Software
Monitor v729,Lote tecnologico 729,"62,16",56,Servicios
Mouse v730,Lote tecnologico 730,"425,69",102,Hardware
Teclado v731,Lote tecnologico 731,"676,26",171,Licencias
SSD v732,Lote tecnologico 732,"78,83",66,Licencias
Laptop v733,Lote tecnologico 733,"1264,57",6,Software
Monitor v734,Lote tecnologico 734,"268,02",21,Licencias
Mouse v735,Lote tecnologico 735,"1143,46",96,Software
Mouse v736,Lote tecnologico 736,"740,18",167,Software
Monitor v737,Lote tecnologico 737,"372,83",179,Hardware
RAM v738,Lote tecnologico 738,"1439,72",75,Licencias
SSD v739,Lote tecnologico 739,"917,36",179,Hardware
RAM v740,Lote tecnologico 740,"364,16",184,Hardware
Laptop v741,Lote tecnologico 741,"391,29",97,Software
RAM v742,Lote tecnologico 742,"844,44",88,Hardware
Laptop v743,Lote tecnologico 743,"1404,1",97,Licencias
Mouse v744,Lote tecnologico 744,"1254,37",111,Servicios
SSD v745,Lote tecnologico 745,"710,18",31,Licencias
Monitor v746,Lote tecnologico 746,"293,73",149,Software
Teclado v747,Lote tecnologico 747,"276,05",135,Hardware
RAM v748,Lote tecnologico 748,"768,33",36,Licencias
RAM v749,Lote tecnologico 749,"441,91",61,Licencias
RAM v750,Lote tecnologico 750,"138,71",123,Software
Teclado v751,Lote tecnologico 751,"1230,69",168,Servicios
SSD v752,Lote tecnologico 752,"1254,76",125,Software
Laptop v753,Lote tecnologico 753,"1119,93",64,Licencias
RAM v754,Lote tecnologico 754,"731,22",28,Licencias
SSD v755,Lote tecnologico 755,"874,74",141,Licencias
Laptop v756,Lote tecnologico 756,"600,41",29,Software
Laptop v757,Lote tecnologico 757,"501,58",130,Servicios
Monitor v758,Lote tecnologico 758,"1485,62",168,Licencias
Teclado v759,Lote tecnologico 759,"573,66",51,Hardware
Mouse v760,Lote tecnologico 760,"414,08",54,Servicios
Laptop v761,Lote tecnologico 761,"1149,04",198,Software
SSD v762,Lote tecnologico 762,"781,59",126,Software
Laptop v763,Lote tecnologico 763,"803,54",199,Hardware
SSD v764,Lote tecnologico 764,"348,25",19,Servicios
Teclado v765,Lote tecnologico 765,"222,11",49,Licencias
SSD v766,Lote tecnologico 766,"607,95",158,Software
Mouse v767,Lote tecnologico 767,"1456,21",12,Servicios
Mouse v768,Lote tecnologico 768,"616,28",37,Licencias
Mouse v769,Lote tecnologico 769,"140,32",17,Licencias
Teclado v770,Lote tecnologico 770,"1006,66",73,Servicios
SSD v771,Lote tecnologico 771,"159,57",62,Servicios
SSD v772,Lote tecnologico 772,"842,29",33,Licencias
Monitor v773,Lote tecnologico 773,"94,11",11,Servicios
Mouse v774,Lote tecnologico 774,"653,7",70,Servicios
Mouse v775,Lote tecnologico 775,"274,13",45,Servicios
Monitor v776,Lote tecnologico 776,"662,91",188,Hardware
Laptop v777,Lote tecnologico 777,"584,4",164,Software
SSD v778,Lote tecnologico 778,"768,66",86,Servicios
RAM v779,Lote tecnologico 779,"317,24",95,Licencias
SSD v780,Lote tecnologico 780,"327,13",44,Software
Monitor v781,Lote tecnologico 781,"1378,32",180,Servicios
Mouse v782,Lote tecnologico 782,"87,31",32,Hardware
RAM v783,Lote tecnologico 783,"646,32",168,Servicios
RAM v784,Lote tecnologico 784,"773,32",57,Hardware
Monitor v785,Lote tecnologico 785,"283,23",193,Servicios
SSD v786,Lote tecnologico 786,"1029,49",16,Software
Laptop v787,Lote tecnologico 787,"738,02",130,Licencias
SSD v788,Lote tecnologico 788,"1458,79",28,Software
Mouse v789,Lote tecnologico 789,"1323,06",102,Hardware
Teclado v790,Lote tecnologico 790,"864,4",80,Hardware
Monitor v791,Lote tecnologico 791,"1040,84",84,Licencias
Mouse v792,Lote tecnologico 792,"78,17",46,Hardware
Monitor v793,Lote tecnologico 793,"947,97",90,Software
SSD v794,Lote tecnologico 794,"640,11",39,Software
RAM v795,Lote tecnologico 795,"279,64",25,Servicios
Laptop v796,Lote tecnologico 796,"1346,64",37,Servicios
Mouse v797,Lote tecnologico 797,"465,55",163,Software
Monitor v798,Lote tecnologico 798,"419,87",5,Licencias
RAM v799,Lote tecnologico 799,"766,27",83,Licencias
Monitor v800,Lote tecnologico 800,"136,96",175,Licencias
RAM v801,Lote tecnologico 801,"695,14",135,Hardware
SSD v802,Lote tecnologico 802,"1436,86",8,Servicios
SSD v803,Lote tecnologico 803,"1392,79",188,Licencias
RAM v804,Lote tecnologico 804,"1348,33",86,Servicios
Mouse v805,Lote tecnologico 805,"500,77",88,Software
RAM v806,Lote tecnologico 806,"833,51",54,Hardware
Monitor v807,Lote tecnologico 807,"580,03",181,Licencias
SSD v808,Lote tecnologico 808,"209,55",195,Licencias
Laptop v809,Lote tecnologico 809,"1443,7",94,Hardware
Monitor v810,Lote tecnologico 810,"511,54",118,Hardware
Monitor v811,Lote tecnologico 811,"967,67",20,Software
Laptop v812,Lote tecnologico 812,"211,02",9,Servicios
Monitor v813,Lote tecnologico 813,"401,22",185,Software
Mouse v814,Lote tecnologico 814,"1294,16",118,Licencias
Mouse v815,Lote tecnologico 815,"1374,55",110,Hardware
SSD v816,Lote tecnologico 816,"716,53",14,Hardware
Teclado v817,Lote tecnologico 817,"449,71",152,Software
Laptop v818,Lote tecnologico 818,"484,28",151,Servicios
SSD v819,Lote tecnologico 819,"1052,63",198,Hardware
Mouse v820,Lote tecnologico 820,"1256,61",11,Servicios
Mouse v821,Lote tecnologico 821,"1092,39",101,Software
SSD v822,Lote tecnologico 822,"1411,32",104,Software
Laptop v823,Lote tecnologico 823,"1223,91",38,Hardware
Monitor v824,Lote tecnologico 824,"217,83",87,Servicios
Laptop v825,Lote tecnologico 825,"190,4",63,Software
RAM v826,Lote tecnologico 826,"597,31",113,Hardware
Monitor v827,Lote tecnologico 827,"957,29",63,Hardware
SSD v828,Lote tecnologico 828,"921,03",44,Servicios
Laptop v829,Lote tecnologico 829,"994,68",70,Hardware
Teclado v830,Lote tecnologico 830,"1465,32",61,Licencias
Laptop v831,Lote tecnologico 831,"208,82",24,Software
Mouse v832,Lote tecnologico 832,"280,78",61,Licencias
RAM v833,Lote tecnologico 833,"1221,55",94,Licencias
Mouse v834,Lote tecnologico 834,"469,3",163,Servicios
SSD v835,Lote tecnologico 835,"573,48",114,Hardware
